name,best_affinity,source
4-(3-chloro-5-fluorophenyl)-3-propan-2-ylpiperidin,-3.213,glutarimide
"3-(3-ethylidene-4-methylidene-2,5-dioxopyrrolidin-",-3.204,glutarimide
"2-(butylamino)-3-phenylnaphthalene-1,4-dione",-3.194,glutarimide
Omeprazole,-3.187,screening_master_results.csv
"N-[2-(cyclohexen-1-yl)ethyl]-2-(1,3-dioxoisoindol-",-3.163,glutarimide
1-(3-chloropropyl)-4-[(2-fluorophenyl)methyl]piper,-3.156,glutarimide
"ethyl 2-(3-amino-1,4-dioxonaphthalen-2-yl)sulfanyl",-3.144,glutarimide
2-amino-3-(4-methyl-3-oxopent-1-ynyl)naphthalene-1,-3.142,glutarimide
"2-(3-oxo-3-piperidin-1-ylpropyl)isoindole-1,3-dion",-3.14,glutarimide
4-(4-chloro-3-fluorophenyl)-3-fluoropiperidin-2-on,-3.124,glutarimide
N-(2-oxoazepan-3-yl)benzamide,-3.1,glutarimide
"4-(5-chloro-2-fluorophenyl)piperidine-2,6-dione",-3.098,glutarimide
2-[3-(5-ethyl-6-methyl-2-oxo-1H-pyridin-3-yl)propy,-3.083,glutarimide
METABROMSALAN,-3.078,screening_master_results.csv
2-(2-methoxyethyl)-3-oxo-N-(2-phenylethyl)-1H-isoi,-3.067,glutarimide
3-aminophenalen-1-one,-3.066,glutarimide
3-oxo-N-(2-phenylethyl)-2-propan-2-yl-1H-isoindole,-3.062,glutarimide
"4-(2,4-difluorophenyl)-3-methylpiperidine-2,6-dion",-3.057,glutarimide
OXYPHENONIUM,-3.054,fda_leftover
ETIDOCAINE,-3.051,fda_leftover
"2-(3-fluorophenyl)-2,2-bis(4-fluorophenyl)acetamid",-3.049,glutarimide
"10b-phenyl-1,2,3,4-tetrahydropyrimido[2,1-a]isoind",-3.049,glutarimide
LEVOBUPIVACAINE,-3.047,docking_batch_results.csv
"2-benzylisoindole-1,3-dione",-3.039,glutarimide
"2-[1-(hydroxymethyl)-2,6-dioxopiperidin-3-yl]isoin",-3.03,glutarimide
N-[[(2S)-1-[(3R)-3-amino-4-(2-fluorophenyl)butanoy,-2.998,glutarimide
"4-(2-fluoro-5-methylphenyl)-3-methylpiperidine-2,6",-2.995,glutarimide
"2-(cyclohexylmethylamino)naphthalene-1,4-dione",-2.986,glutarimide
4-(2-chloro-6-fluorophenyl)-3-propan-2-ylpiperidin,-2.983,glutarimide
"2,2-bis(3-fluorophenyl)-2-phenylacetamide",-2.972,glutarimide
BUPIVACAINE,-2.971,docking_round5_results.csv
ZIMELDINE,-2.951,docking_batch_results.csv
"2-(1,3-dioxoisoindol-2-yl)-N-(2-methyl-1-phenylpro",-2.947,glutarimide
"5-ethyl-5-(4-phenylphenyl)-1,3-diazinane-2,4,",-2.947,pathc_v2
2-[1-(2-methylpropyl)piperidin-4-yl]-3-oxo-1H-isoi,-2.939,glutarimide
FENOLDOPAM,-2.932,docking_batch_results.csv
"2-(1,3-dioxoisoindol-2-yl)-N-(2-methylcyclohexyl)p",-2.92,glutarimide
"4-(2,5-difluorophenyl)-3-propan-2-ylpiperidine-2,6",-2.915,glutarimide
"4-(5-chloro-2-fluorophenyl)-3-methylpiperidine-2,6",-2.91,glutarimide
"2-[2-[benzyl(methyl)amino]ethyl]isoindole-1,3-dion",-2.902,glutarimide
BROMPHENIRAMINE,-2.884,docking_batch_results.csv
"2-amino-3-dodecylsulfanylnaphthalene-1,4-dione",-2.87,glutarimide
"4-(4-chloro-2-fluorophenyl)-3-ethylpiperidine-2,6-",-2.849,glutarimide
"4-methyl-1H-benzo[g]quinoline-2,5,10-trione",-2.848,glutarimide
2-[2-(diethylamino)ethylamino]-3-(prop-2-enylamino,-2.845,glutarimide
"2-(1,3-dioxoisoindol-2-yl)-N-(2-methylphenyl)aceta",-2.833,glutarimide
"4-(3-chloro-5-fluorophenyl)-3-propylpiperidine-2,6",-2.821,glutarimide
"4-(4-fluorophenyl)-3-propylpiperidine-2,6-dione",-2.82,glutarimide
"5-ethyl-5-[(4-trimethylsilylphenyl)methyl]-1,",-2.819,pathc_v2
"2-[4-(4-phenylpiperazin-1-yl)butyl]isoindole-1,3-d",-2.809,glutarimide
"2-methyl-4-phenyl-2,7,9-triazaspiro[4.5]decan",-2.8,pathc_v2
N-(5-methyl-3-oxocyclohexen-1-yl)-2-(trifluorometh,-2.796,glutarimide
Piroxicam,-2.789,screening_master_results.csv
DIETHYLSTILBESTROL,-2.789,docking_round5_results.csv
"4-(4-fluorophenyl)-2,6-dioxopiperidine-3-carb",-2.778,pathc_v2
3-[7-[(2-fluorophenyl)methylsulfanyl]-3-oxo-1H-iso,-2.767,glutarimide
"4-(4-fluorophenyl)-2,6-dioxopiperidine-3,5-di",-2.759,pathc_v2
2-amino-6-(5-fluoro-2-methylphenyl)cyclohex-2-ene-,-2.75,glutarimide
"2-[2-[4-methyl-4-(2-methylpropyl)-2,5-dioxoimidazo",-2.746,glutarimide
MEPIVACAINE,-2.719,docking_round5_results.csv
SULFUR,-2.692,screening_master_results.csv
"2,2,2-tris(3-fluorophenyl)acetamide",-2.685,glutarimide
LORACARBEF ANHYDROUS,-2.681,fda_leftover
"5,5-dimethyl-2,6-dioxo-4-phenylpiperidine-3-carbon",-2.676,glutarimide
"2-phenyl-3-(propylamino)naphthalene-1,4-dione",-2.674,glutarimide
2-[6-[(2-fluorophenyl)methylamino]hexyl]isoindole-,-2.643,glutarimide
CANNABIDIOL,-2.639,screening_master_results.csv
DIENESTROL,-2.619,docking_round5b_results.csv
"2-[7-(benzylamino)heptyl]isoindole-1,3-dione",-2.613,glutarimide
INDECAINIDE,-2.61,fda_leftover
"2-benzoylisoindole-1,3-dione",-2.6,glutarimide
"3-[(3E,4E)-3-ethylidene-2,5-dioxo-4-propylidenepyr",-2.593,glutarimide
DOLASETRON,-2.593,fda_leftover
DIAZEPAM,-2.578,fda_leftover
Warfarin,-2.575,screening_master_results.csv
"3-(4-tert-butyl-3-fluorophenyl)piperidine-2,6-dion",-2.553,glutarimide
"2-aminoanthracene-1,4-dione",-2.546,glutarimide
"2-[1-(2,6-dimethylmorpholin-4-yl)-1-oxopropan-2-yl",-2.529,glutarimide
"4-(2,3-difluorophenyl)-3-ethylpiperidine-2,6-dione",-2.496,glutarimide
"2-(2,6-dioxopiperidin-3-yl)-4-methylisoindole-1,3-",-2.493,glutarimide
"O-[2-(1,3-dioxoisoindol-2-yl)ethyl] N-cyclohexylca",-2.48,glutarimide
ROPIVACAINE,-2.459,docking_batch_results.csv
NICLOSAMIDE,-2.44,docking_round5b_results.csv
"N-(2,5-dimethylphenyl)-2-(1,3-dioxoisoindol-2-yl)p",-2.431,glutarimide
"4-(2-fluorophenyl)-3-propylpiperidine-2,6-dione",-2.431,glutarimide
"2-azido-5-methylnaphthalene-1,4-dione",-2.382,glutarimide
OXYPHENISATINE,-2.367,fda_leftover
"4-(3-chloro-4-fluorophenyl)-3-propylpiperidine-2,6",-2.356,glutarimide
PROMETHAZINE,-2.354,docking_round5b_results.csv
ANAGRELIDE,-2.35,docking_round5b_results.csv
"N-[3-(1,3-dioxoisoindol-2-yl)propyl]-2,2,5,5-tetra",-2.337,glutarimide
"5-(2-fluorophenyl)-4-methyl-3H-pyridine-2,6-d",-2.336,pathc_v2
4-(3-chloro-4-fluorophenyl)-3-propan-2-ylpiperidin,-2.327,glutarimide
"2-[[(5,6-dimethyl-2-oxo-1H-pyridin-3-yl)amino]meth",-2.286,glutarimide
FEBUXOSTAT,-2.28,fda_leftover
3-oxo-2-(2-piperidin-1-ylethyl)-1H-isoindole-4-car,-2.257,glutarimide
1-(2-bromo-2-ethylbutanoyl)-5-ethyl-5-phenyl-,-2.25,pathc_v2
"4,4-diphenylpiperidine-2,6-dione",-2.237,glutarimide
"3-acetyl-4-phenylpiperidine-2,6-dione",-2.231,glutarimide
"2-(2,4-difluorophenyl)-2-[2-[di(propan-2-yl)amino]",-2.23,glutarimide
METHANTHELINE,-2.227,fda_leftover
3-[7-[(4-fluorophenyl)methylsulfanyl]-3-oxo-1H-iso,-2.218,glutarimide
N-[2-(2-fluorophenyl)-2-methylpropyl]-1-propanoylp,-2.204,glutarimide
2-[(5-ethyl-6-methyl-2-oxo-1H-pyridin-3-yl)methyl],-2.201,glutarimide
"4-(2,3-difluorophenyl)-3-propylpiperidine-2,6-dion",-2.192,glutarimide
2-[1-(cyclohexanecarbonyl)piperidin-4-yl]-3-oxo-1H,-2.191,glutarimide
"(3S,4R)-3,4-diphenylpiperidin-2-one",-2.177,glutarimide
"3,5-bis(2-chlorophenyl)piperidine-2,6-dione",-2.173,glutarimide
ETODOLAC,-2.172,fda_leftover
"4-(2,6-difluorophenyl)-3-propan-2-ylpiperidine-2,6",-2.152,glutarimide
"4-(3-fluorophenyl)-3-propylpiperidine-2,6-dione",-2.139,glutarimide
"3,4-diphenylpiperidine-2,6-dione",-2.126,pathc_v2
"4-(2,6-difluorophenyl)-3-propylpiperidine-2,6-dion",-2.119,glutarimide
2-(1-cyclohexylpiperidin-4-yl)-1-methyl-3-oxo-1H-i,-2.1,glutarimide
ANASTROZOLE,-2.091,screening_master_results.csv
"5,5-di(cyclohexa-2,4-dien-1-yl)-1,3-dimethyl-",-2.084,pathc_v2
"6-phenyl-1,3-thiazinane-2,4-dione",-2.054,glutarimide
ISOPROPAMIDE,-2.054,fda_leftover
2-[2-[di(propan-2-yl)amino]ethyl]-2-(2-fluoropheny,-2.053,glutarimide
2-nitrophenalen-1-one,-2.051,glutarimide
"2-amino-3-octadecylnaphthalene-1,4-dione",-2.042,glutarimide
"2,2-diphenyl-6-piperidin-1-ylhexanamide",-2.04,glutarimide
SULFISOXAZOLE ACETYL,-2.02,fda_leftover
(3S)-3-[1-[(2-fluorophenyl)methyl]piperidin-4-yl]-,-2.019,glutarimide
"[2-[(1-cyanocyclohexyl)amino]-2-oxoethyl] 2-(1,3-d",-1.997,glutarimide
"N-[[2-(2,6-dioxopiperidin-3-yl)-1-oxo-3H-isoindol-",-1.99,glutarimide
TEMAZEPAM,-1.982,fda_leftover
"2-(hexadecylamino)naphthalene-1,4-dione",-1.982,glutarimide
(3R)-3-[4-(3-fluoropiperidin-4-yl)phenyl]-3-methyl,-1.979,glutarimide
4-(5-chloro-2-fluorophenyl)-3-propan-2-ylpiperidin,-1.966,glutarimide
"(3S,4S)-3,4-diphenylpiperidin-2-one",-1.964,glutarimide
2-[4-[3-(dimethylamino)propyl]piperazin-1-yl]-3-me,-1.95,glutarimide
"N-[1,4-dioxo-3-(pentan-3-ylamino)naphthalen-2-yl]a",-1.95,glutarimide
2-chloro-N-(2-chloro-2-phenylacetyl)-2-phenylaceta,-1.922,glutarimide
4-(4-chloro-2-fluorophenyl)-3-propan-2-ylpiperidin,-1.897,glutarimide
2-[1-[(3-methylphenyl)methyl]piperidin-4-yl]-3-oxo,-1.871,glutarimide
TERBINAFINE,-1.863,docking_batch_results.csv
3-oxo-2-(piperidin-4-ylmethyl)-1H-isoindole-4-carb,-1.851,glutarimide
"4-(5-chloro-2-fluorophenyl)-3-ethylpiperidine-2,6-",-1.843,glutarimide
2-[3-[4-(3-aminopropylamino)butylamino]propylamino,-1.818,glutarimide
NEVIRAPINE,-1.798,fda_leftover
2-(1-cyclohexylpiperidin-4-yl)-6-fluoro-3-oxo-1H-i,-1.785,glutarimide
2-[7-[(2-fluorophenyl)methylamino]heptyl]isoindole,-1.766,glutarimide
"2-[2-(4-phenyl-3,6-dihydro-2H-pyridin-1-yl)ethyl]i",-1.75,glutarimide
2-[3-(4-methylpiperazin-1-yl)propylamino]naphthale,-1.736,glutarimide
2-[2-[(5-ethyl-6-methyl-2-oxo-1H-pyridin-3-yl)amin,-1.725,glutarimide
FENOFIBRIC ACID,-1.648,fda_leftover
CEFACLOR ANHYDROUS,-1.647,fda_leftover
4-(3-chloro-2-fluorophenyl)-3-(2-methylpropyl)pipe,-1.646,glutarimide
"2-[1-(4,4-difluorocyclohexyl)piperidin-4-yl]-6-flu",-1.645,glutarimide
"2-(1-oxo-1-piperidin-1-ylpropan-2-yl)isoindole-1,3",-1.633,glutarimide
INDOPROFEN,-1.627,fda_leftover
"(6R)-6-phenyl-1,3-thiazinane-2,4-dione",-1.622,glutarimide
"2-(dimethylamino)-5-methylnaphthalene-1,4-dione",-1.621,glutarimide
"4-(2,6-difluorophenyl)-3-methylpiperidine-2,6-dion",-1.608,glutarimide
2-(4-benzoylpiperazin-1-yl)-N-[2-(cyclohexen-1-yl),-1.576,glutarimide
"N-[1,4-dioxo-3-(propan-2-ylamino)naphthalen-2-yl]-",-1.542,glutarimide
"2-(2,6-dioxopiperidin-3-yl)isoindole-1,3-dione",-1.538,glutarimide
(4-propan-2-ylpiperazin-1-yl)-[4-(pyrrolidin-1-ylm,-1.53,glutarimide
"4-(2,3-difluorophenyl)-3-propan-2-ylpiperidine-2,6",-1.527,glutarimide
"4-(2-chloro-6-fluorophenyl)-3-ethylpiperidine-2,6-",-1.514,glutarimide
TAPINAROF,-1.511,docking_batch_results.csv
"2-[3-(1,3-dioxoisoindol-2-yl)propyl]isoindole-1,3-",-1.505,glutarimide
"1,3-dimethoxy-5,5-diphenyl-1,3-diazinane-2,4,",-1.483,pathc_v2
"4-(2,5-difluorophenyl)-3-ethylpiperidine-2,6-dione",-1.483,glutarimide
2-[[(6-methyl-2-oxo-5-propyl-1H-pyridin-3-yl)amino,-1.467,glutarimide
N-butan-2-yl-2-[(4-ethylphenyl)methyl]-3-oxo-1H-is,-1.464,glutarimide
CHLORTHALIDONE,-1.461,fda_leftover
BENDAMUSTINE,-1.434,fda_leftover
"1-(dimethoxymethyl)-5,5-diphenyl-1,3-diazinan",-1.427,pathc_v2
"N-(1,4-dioxo-3-phenylnaphthalen-2-yl)benzamide",-1.427,glutarimide
"(3S,4S)-3-phenyl-4-[4-(trifluoromethyl)phenyl]pipe",-1.424,glutarimide
"N-(1,4-dioxo-3-phenylnaphthalen-2-yl)acetamide",-1.423,glutarimide
"2-(5-hydroxy-2,6-dioxopiperidin-3-yl)isoindole-1,3",-1.422,glutarimide
2-[[(5-butyl-6-methyl-2-oxo-1H-pyridin-3-yl)amino],-1.417,glutarimide
"3-[3-[2-(dimethylamino)ethyl-methylamino]-2,5-diox",-1.385,glutarimide
CIPROFLOXACIN,-1.337,fda_leftover
"4-(4-chlorophenyl)-2,6-dioxopiperidine-3,5-dicarbo",-1.334,glutarimide
PHENYLBUTAZONE,-1.322,fda_leftover
"4-(2-methylphenyl)-2,6-dioxopiperidine-3,5-di",-1.316,pathc_v2
(2S)-2-[[(2S)-2-(3-oxo-1H-isoindol-2-yl)-3-phenylp,-1.302,glutarimide
2-[2-(5-ethyl-6-methyl-2-oxo-1H-pyridin-3-yl)ethyl,-1.296,glutarimide
2-[2-(5-ethyl-6-methyl-2-oxo-1H-pyridin-3-yl)-2-ox,-1.293,glutarimide
Bezafibrate,-1.266,screening_master_results.csv
OXYPHENBUTAZONE ANHYDROUS,-1.239,fda_leftover
ENOXACIN,-1.225,fda_leftover
"(1S,5S)-1-methyl-5-[4-(trifluoromethyl)phenyl",-1.221,pathc_v2
"5,5-dibenzyl-1,3-dimethyl-1,3-diazinane-2,4,6",-1.17,pathc_v2
2-aminophenalen-1-one,-1.169,glutarimide
"4-(3-chloro-2-fluorophenyl)-3-propylpiperidine-2,6",-1.168,glutarimide
ACETOHEXAMIDE,-1.165,fda_leftover
Indomethacin,-1.12,screening_master_results.csv
2-butan-2-yl-N-cycloheptyl-3-oxo-1H-isoindole-1-ca,-1.094,glutarimide
"2-cyclohexyl-N-(2-methylpropyl)-1,3-dioxoisoindole",-1.077,glutarimide
"N-cyclopentyl-6-(1,3-dioxoisoindol-2-yl)hexanamide",-1.051,glutarimide
"3-[4-(3,3-difluoropiperidin-4-yl)-3-fluorophenyl]p",-1.047,glutarimide
SULPIRIDE,-1.033,fda_leftover
"4-(1,3-dioxoisoindol-2-yl)-N-(2-methylcyclohexyl)b",-1.027,glutarimide
"2-cyclohepta-2,4,6-trien-1-ylisoindole-1,3-dione",-1.018,glutarimide
2-[[(5-ethyl-6-methyl-2-oxo-1H-pyridin-3-yl)amino],-0.963,glutarimide
"2-(piperidin-1-ylmethyl)isoindole-1,3-dione",-0.953,glutarimide
VADADUSTAT,-0.944,screening_master_results.csv
2-[[1-[2-(4-fluorophenyl)-2-oxoethyl]piperidin-4-y,-0.921,glutarimide
3-[[1-(3-fluorobenzoyl)piperidin-4-yl]amino]pyrrol,-0.921,glutarimide
"N-(3-acetylphenyl)-2-(1,3-dioxoisoindol-2-yl)aceta",-0.889,glutarimide
"2-(1,3-dioxoisoindol-2-yl)-N-(4-methylphenyl)aceta",-0.875,glutarimide
2-[1-[(2-methylphenyl)methyl]piperidin-4-yl]-3-oxo,-0.855,glutarimide
"2-(octadecylamino)naphthalene-1,4-dione",-0.819,glutarimide
1-[(Z)-2-benzamido-3-phenylprop-2-enoyl]piperidine,-0.784,glutarimide
"2-[9-(4-benzylpiperazin-1-yl)nonyl]isoindole-1,3-d",-0.773,glutarimide
"(2-oxo-2-piperidin-1-ylethyl) 2-(1,3-dioxoisoindol",-0.738,glutarimide
N-[3-(diethylamino)propyl]-2-[(4-methylphenyl)meth,-0.736,glutarimide
"4-(4-chloro-3-fluorophenyl)-3-propylpiperidine-2,6",-0.727,glutarimide
"4-(3,4-difluorophenyl)-3-(2-methylpropyl)piperidin",-0.699,glutarimide
"4-(2,6-dichlorophenyl)piperidine-2,6-dione",-0.695,glutarimide
"(2,4,6-trioxo-5-phenyl-5-propyl-1,3-diazinan-",-0.661,pathc_v2
"2-(2,6-dioxopiperidin-3-yl)-6-methyl-6H-cyclohepta",-0.658,glutarimide
"4-(2,4-difluorophenyl)-3-propylpiperidine-2,6-dion",-0.65,glutarimide
"2-(2,6-dioxopiperidin-3-yl)-6-methyl-5,7-dihydropy",-0.639,glutarimide
"N-benzyl-2-(1,3-dioxoisoindol-2-yl)-N-propan-2-yla",-0.633,glutarimide
"4-(5-fluoro-2-methylphenyl)-3-methylpiperidine-2,6",-0.553,glutarimide
"N-benzyl-2-(1,3-dioxoisoindol-2-yl)-N-ethylacetami",-0.551,glutarimide
"3-(4-chlorophenyl)-4-phenylpiperidine-2,6-dione",-0.535,glutarimide
"2-phenyl-3-piperidin-1-ylnaphthalene-1,4-dione",-0.49,glutarimide
"4-(3,5-difluorophenyl)-3-propan-2-ylpiperidine-2,6",-0.487,glutarimide
2-[3-(4-propan-2-ylpiperazin-1-yl)propyl]isoindole,-0.485,glutarimide
FEPRAZONE,-0.482,fda_leftover
2-[3-oxo-3-[(2S)-2-(pyrrolidine-1-carbonyl)pyrroli,-0.465,glutarimide
"2-phenyl-3-pyrrolidin-1-ylnaphthalene-1,4-dione",-0.436,glutarimide
"2-(1,3-dioxoisoindol-2-yl)-N,N-diethyl-3-phenylpro",-0.43,glutarimide
"4-(2-fluorophenyl)-3-(2-methylpropyl)piperidine-2,",-0.396,glutarimide
"4-(4-chloro-3-fluorophenyl)-3-ethylpiperidine-2,6-",-0.367,glutarimide
"2-amino-3-(4-iodophenyl)naphthalene-1,4-dione",-0.361,glutarimide
NORFLOXACIN,-0.353,docking_batch_results.csv
"4-(2-chloro-4-fluorophenyl)-3-ethylpiperidine-2,6-",-0.343,glutarimide
"2-(1-methyl-2,6-dioxopiperidin-3-yl)isoindole-1,3-",-0.332,glutarimide
(2S)-1-(5-benzamido-4-oxo-6-phenylhexanoyl)pyrroli,-0.321,glutarimide
"2-(1,3-dioxoisoindol-2-yl)ethyl (2S)-2-[(2-fluorob",-0.318,glutarimide
"4-(2-chloro-4-fluorophenyl)-3-methylpiperidine-2,6",-0.285,glutarimide
"2-[2,6-bis(sulfanylidene)piperidin-3-yl]-3-sulfany",-0.284,glutarimide
"3-[2-(1,3-dioxoisoindol-2-yl)ethyl]-1,3-diazaspiro",-0.279,glutarimide
"N-cyclohexyl-4-(1,3-dioxoisoindol-2-yl)-N-methylbu",-0.231,glutarimide
N-(1-benzylpiperidin-4-yl)-2-methylbenzamide,-0.216,glutarimide
"N-[1-[(1,3-dioxoisoindol-2-yl)amino]-4-methyl-1-ox",-0.182,glutarimide
"3-[4-(3,3-difluoropiperidin-4-yl)phenyl]-3-methylp",-0.172,glutarimide
"2-(1,3-dioxoisoindol-2-yl)-3-phenylpropanoic acid",-0.161,glutarimide
"2-(1,3-dioxoisoindol-2-yl)-3-phenylpropanamide",-0.157,glutarimide
"3-[4-(3,3-difluoropiperidin-4-yl)phenyl]piperidine",-0.15,glutarimide
LIOTHYRONINE,-0.148,screening_master_results.csv
"2-(1,3-dioxoisoindol-2-yl)-3-phenyl-N-propan-2-ylp",-0.132,glutarimide
"3-hydroxy-4-methylbenzo[g][1,4]benzothiazine-5,10-",-0.086,glutarimide
OLSALAZINE,-0.085,docking_batch_results.csv
"1-methyl-3,5-diphenylpiperidine-2,6-dione",-0.064,glutarimide
Riboflavin,-0.01013,screening_master_results.csv
PRAZIQUANTEL,0.0,fda_leftover
CLOTIAZEPAM,0.0,fda_leftover
CLORAZEPIC ACID,0.0,fda_leftover
ACITRETIN,0.0,fda_leftover
CID20748359,0.0,glutarimide
"4-(2,6-difluorophenyl)-3-ethylpiperidine-2,6-dione",0.0,glutarimide
"spiro[2,3-dihydro-1H-benzo[g]quinoline-4,4'-cycloh",0.0,glutarimide
"2-methyl-3-[4-[(3-methyl-1,4-dioxonaphthalen-2-yl)",0.0,glutarimide
"2-[4-(1,3-dioxoisoindol-2-yl)but-2-ynyl]isoindole-",0.0,glutarimide
N-tert-butyl-2-[[5-fluoro-2-(4-fluorophenyl)phenyl,0.0,glutarimide
"2-[1-(3,4-dihydro-1H-isoquinolin-2-yl)-1-oxopropan",0.0,glutarimide
"2-[10-(4-benzylpiperazin-1-yl)decyl]isoindole-1,3-",0.0,glutarimide
3-[1-[(2-fluorophenyl)methyl]piperidin-4-yl]-3-phe,0.0,glutarimide
2-(cyclopentylamino)-3-piperidin-1-ylnaphthalene-1,0.0,glutarimide
REMOXIPRIDE,0.0,fda_leftover
PALONOSETRON,0.0,fda_leftover
DIBUCAINE,0.0,fda_leftover
VABORBACTAM,0.0,fda_leftover
ACETARSONE,0.0,fda_leftover
LORAZEPAM,0.0,fda_leftover
"3-(1,3-dioxoisoindol-2-yl)-N-(2-methyl-1-phenylpro",0.0,glutarimide
"N-(6-amino-1-butyl-2,4-dioxopyrimidin-5-yl)-2-(1,3",0.0,glutarimide
"5-bromo-2-(2,6-dioxopiperidin-3-yl)isoindole-1,3-d",0.0,glutarimide
"2-[1-oxo-1-(2-phenyl-4,5-dihydroimidazol-1-yl)prop",0.0,glutarimide
"N-[[1-(3,3-dimethylbutyl)piperidin-4-yl]methyl]-1-",0.0,glutarimide
"(Z)-2-amino-1,4-bis(2,4,6-trimethylphenyl)but-2-en",0.0,glutarimide
1-[2-methyl-4-(trifluoromethyl)phenyl]-3-azabicycl,0.0,glutarimide
"N-tert-butyl-2-cyclohexyl-1,3-dioxoisoindole-5-car",0.0,glutarimide
"4-(5-chloro-2-fluorophenyl)-3-propylpiperidine-2,6",0.0,glutarimide
"4-(4-chloro-2-fluorophenyl)-3-propylpiperidine-2,6",0.0,glutarimide
4-(5-chloro-2-fluorophenyl)-3-(2-methylpropyl)pipe,0.0,glutarimide
4-(4-chloro-2-fluorophenyl)-3-(2-methylpropyl)pipe,0.0,glutarimide
"N-[6-amino-1-(2-methylpropyl)-2,4-dioxopyrimidin-5",0.0,glutarimide
"(3S,6S,8aS)-6-[[(2S)-2-aminobutanoyl]amino]-N-benz",0.0,glutarimide
2-[(E)-4-(4-benzylpiperazin-1-yl)but-2-enyl]isoind,0.0,glutarimide
"2-(1,3-dioxoisoindol-2-yl)-N-(2-propan-2-ylphenyl)",0.0,glutarimide
4-tert-butyl-N-[2-oxo-2-(3-oxopiperazin-1-yl)ethyl,0.0,glutarimide
"2-(4-aminophenyl)selanyl-3-methylnaphthalene-1,4-d",0.0,glutarimide
(3S)-3-[1-[(4-fluorophenyl)methyl]piperidin-4-yl]-,0.0,glutarimide
"N-(1,4-dioxonaphthalen-2-yl)hexadecanamide",0.0,glutarimide
"2-[4-(2,6-dimethylmorpholin-4-yl)-4-oxobutyl]isoin",0.0,glutarimide
(2S)-N-benzoyl-1-[(2R)-2-(cyclopentylmethyl)-3-[fo,0.0,glutarimide
"4-(2,6-difluorophenyl)-3-(2-methylpropyl)piperidin",0.0,glutarimide
"[2-oxo-2-(1-phenylethylamino)ethyl] 2-(1,3-dioxois",0.0,glutarimide
"2-amino-3-bromo-5-methylnaphthalene-1,4-dione",0.0,glutarimide
"N'-[2-(1,3-dioxoisoindol-2-yl)propanoyl]-2-methylb",0.0,glutarimide
"3,6,9,18,21,24-hexazatricyclo[24.4.0.011,16]triaco",0.0,glutarimide
N-[3-[4-(3-aminopropylamino)butylamino]propyl]-1-b,0.0,glutarimide
"N-[2-[[(3R)-1-[(2,4-dimethylphenyl)methyl]pyrrolid",0.0,glutarimide
"2-[5-(4-benzylpiperazin-1-yl)pentyl]isoindole-1,3-",0.0,glutarimide
N-cyclohexyl-1-(2-methylbenzoyl)piperidine-4-carbo,0.0,glutarimide
N-cycloheptyl-1-(2-methylbenzoyl)piperidine-4-carb,0.0,glutarimide
"N-[3-(2-methylbutan-2-ylamino)-1,4-dioxonaphthalen",0.0,glutarimide
2-amino-3-[(E)-2-[4-(trifluoromethyl)phenyl]etheny,0.0,glutarimide
2-amino-3-[(E)-2-(4-methylphenyl)ethenyl]naphthale,0.0,glutarimide
3-[6-(1-benzylpiperidin-4-yl)-3-oxo-1H-isoindol-2-,0.0,glutarimide
3-[7-[(3-methylphenyl)methylsulfanyl]-3-oxo-1H-iso,0.0,glutarimide
"2-amino-3-(3-amino-1,4-dioxonaphthalen-2-yl)naphth",0.0,glutarimide
"2-(dimethylamino)-3-[3-(dimethylamino)-1,4-dioxona",0.0,glutarimide
CLOBAZAM,0.0,docking_round5b_results.csv
"5-hexyl-5-(4-phenylphenyl)-2-sulfanylidene-1,",0.0,pathc_v2
1-methyl-5-[4-(trifluoromethyl)phenyl]-3-azab,0.0,pathc_v2
"5-hexyl-5-(4-phenylphenyl)-1,3-diazinane-2,4,",0.0,pathc_v2
HYDROXYSTILBAMIDINE,0.0,docking_batch_results.csv
"4-(4-chloro-2-fluorophenyl)-3-methylpiperidine-2,6",0.0,glutarimide
"2-[6-(4-phenylpiperazin-1-yl)hexyl]isoindole-1,3-d",0.0,glutarimide
"N-(4,4-difluorobutyl)-2-[2-(4-fluorophenyl)-2-meth",0.0,glutarimide
"3-(1,3-dioxoisoindol-2-yl)propyl-[6-[3-(1,3-dioxoi",0.0,glutarimide
"2-[3-(4-benzylpiperazin-1-yl)propyl]isoindole-1,3-",0.0,glutarimide
"N-(benzylcarbamoyl)-2-(1,3-dioxoisoindol-2-yl)-4-m",0.0,glutarimide
"2-[2-(4-pyrrolidin-1-ylpiperidin-1-yl)acetyl]-1,3,",0.0,glutarimide
N-tert-butyl-3-oxo-2-[(2-phenylphenyl)methyl]-1H-i,0.0,glutarimide
"3-[4-(3,3-difluoro-1-methylpiperidin-4-yl)phenyl]p",0.0,glutarimide
"4-(3-fluorophenyl)-3-(2-methylpropyl)piperidine-2,",0.0,glutarimide
4-(4-chloro-3-fluorophenyl)-3-(2-methylpropyl)pipe,0.0,glutarimide
2-[(2S)-1-morpholin-4-yl-1-oxo-3-phenylpropan-2-yl,0.0,glutarimide
3-[1-[(4-fluorophenyl)methyl]piperidin-4-yl]-3-phe,0.0,glutarimide
3-[4-[(Z)-2-dimethylboranylethenyl]-3-ethenyl-5-ox,0.0,glutarimide
N-tert-butyl-2-[[4-fluoro-2-(4-fluorophenyl)phenyl,0.0,glutarimide
