name,best_affinity,all_affinities
"4-(2-fluorophenyl)-4-methylpiperidine-2,6-dione",-5.387,"[-5.387, -4.902, -4.603, -4.287, -3.731, 0.0, 1.0, 10.0, 16.0]"
"4-(4-chlorophenyl)-4-methyl-2,6-dioxopiperidine-3,",-5.384,"[-5.384, -4.631, -3.548, -3.409, -3.25, 0.0, 1.0, 10.0, 16.0]"
"2-methylnaphthalene-1,4-dione",-5.381,"[-5.381, -5.195, -4.981, -4.897, -4.797, 0.0, 1.0, 10.0, 16.0]"
"N-(3-amino-1,4-dioxonaphthalen-2-yl)acetamide",-5.381,"[-5.381, -4.518, -4.472, -4.453, -4.347, 0.0, 1.0, 10.0, 16.0]"
"N-(3-amino-1,4-dioxonaphthalen-2-yl)-2,2,3,3,4,4,4",-5.375,"[-5.375, -4.531, -4.462, -4.437, -4.301, 0.0, 1.0, 10.0, 16.0]"
"4-[(3-fluorophenyl)methyl]-4-methylpiperidine-2,6-",-5.37,"[-5.37, -5.17, -4.89, -4.41, -3.422, 0.0, 1.0, 10.0, 16.0]"
3-[3-[(Z)-but-1-enyl]-4-ethenyl-5-oxo-2H-pyrrol-1-,-5.37,"[-5.37, -5.213, -4.514, -4.399, -2.819, 0.0, 1.0, 10.0, 16.0]"
3-(2-chloro-3-fluoro-4-prop-1-en-2-ylphenyl)piperi,-5.368,"[-5.368, -3.103, 0.0, 0.297, 0.413, 1.0, 2.101, 10.0, 16.0]"
"4,5,6,7-tetrafluoro-2-[(1S)-1-phenylethyl]isoindol",-5.359,"[-5.359, -3.698, -3.34, -2.052, -1.933, 0.0, 1.0, 10.0, 16.0]"
"N-(3-amino-1,4-dioxonaphthalen-2-yl)-2,2,2-trifluo",-5.358,"[-5.358, -4.48, -4.398, -4.374, -4.238, 0.0, 1.0, 10.0, 16.0]"
"3-(4-tert-butyl-2,6-difluorophenyl)piperidine-2,6-",-5.354,"[-5.354, -2.596, -1.823, -1.797, -0.844, 0.0, 1.0, 10.0, 16.0]"
"2-methyl-3-(methylamino)naphthalene-1,4-dione",-5.345,"[-5.345, -5.091, -4.8, -4.652, -4.571, 0.0, 1.0, 10.0, 16.0]"
"4-(3-fluoro-4-methylphenyl)-3-methylpiperidine-2,6",-5.345,"[-5.345, -2.579, 0.0, 0.864, 1.0, 2.851, 3.032, 10.0, 16.0]"
"3-(2-phenylethyl)-3-azaspiro[5.5]undecane-2,4-dion",-5.344,"[-5.344, -3.08, -1.161, -1.155, 0.0, 1.0, 2.888, 10.0, 16.0]"
"2,3-diaminonaphthalene-1,4-dione",-5.342,"[-5.342, -5.334, -5.262, -5.115, -5.045, 0.0, 1.0, 10.0, 16.0]"
"N-(2,6-dioxopiperidin-3-yl)-2-oxo-1H-pyridine-3-ca",-5.338,"[-5.338, -5.225, -5.218, -4.945, -4.909, 0.0, 1.0, 10.0, 16.0]"
"2-chloro-3-piperidin-1-ylnaphthalene-1,4-dione",-5.336,"[-5.336, -5.118, -3.756, -3.102, -2.665, 0.0, 1.0, 10.0, 16.0]"
"6-(2,3-difluorophenyl)-5,5-difluoro-6-(fluoromethy",-5.333,"[-5.333, -2.983, -2.651, -1.717, 0.0, 0.564, 1.0, 10.0, 16.0]"
"N-(3-amino-1,4-dioxonaphthalen-2-yl)-2-methylpropa",-5.327,"[-5.327, -4.473, -4.443, -4.401, -4.305, 0.0, 1.0, 10.0, 16.0]"
2-chloro-N-cyclohexyl-3-phenylpropanamide,-5.327,"[-5.327, -4.488, -4.27, -3.66, -3.318, 0.0, 1.0, 10.0, 16.0]"
"N-(3-amino-1,4-dioxonaphthalen-2-yl)benzamide",-5.324,"[-5.324, -4.514, -4.448, -4.438, -4.293, 0.0, 1.0, 10.0, 16.0]"
"4-(3-fluorophenyl)-3-methylpiperidine-2,6-dione",-5.324,"[-5.324, -3.789, -3.345, -2.716, -1.802, 0.0, 1.0, 10.0, 16.0]"
N-methyl-2-[4-[4-(trifluoromethyl)phenyl]phenyl]ac,-5.32,"[-5.32, -1.963, -1.467, 0.0, 1.0, 4.135, 10.0, 16.0]"
"(3R)-3-[4-(3,3-difluoropiperidin-4-yl)phenyl]-3-me",-5.311,"[-5.311, -3.401, -3.33, -2.193, -0.59, 0.0, 1.0, 10.0, 16.0]"
"2-amino-3-(methylamino)naphthalene-1,4-dione",-5.3,"[-5.3, -5.205, -4.926, -4.677, -4.659, 0.0, 1.0, 10.0, 16.0]"
(5S)-1-[3-fluoro-5-(trifluoromethyl)phenyl]-3-azab,-5.3,"[-5.3, -2.939, -0.883, -0.707, 0.0, 1.0, 10.0, 16.0]"
"4-[(2-fluorophenyl)methyl]-4-methylpiperidine-2,6-",-5.282,"[-5.282, -5.129, -4.578, -4.203, -4.16, 0.0, 1.0, 10.0, 16.0]"
4-[4-(pentafluoro-lambda6-sulfanyl)phenyl]-4-(trif,-5.28,"[-5.28, 0.0, 1.0, 10.0, 16.0]"
"N-(2,6-dioxopiperidin-3-yl)-2,3-dimethylbut-2-enam",-5.279,"[-5.279, -4.57, -4.438, -4.096, -3.776, 0.0, 1.0, 10.0, 16.0]"
3-phenyl-N-(3-phenylpropanoyl)propanamide,-5.269,"[-5.269, -5.161, -5.131, -4.996, -4.775, 0.0, 1.0, 10.0, 16.0]"
"2-amino-7-phenylcyclohepta-2,4,6-trien-1-one",-5.267,"[-5.267, -4.729, -4.418, -4.177, -3.635, 0.0, 1.0, 10.0, 16.0]"
"2-prop-2-ynylisoindole-1,3-dione",-5.265,"[-5.265, -5.167, -4.918, -4.697, -4.397, 0.0, 1.0, 10.0, 16.0]"
"2-[4-(diethylamino)but-2-ynyl]isoindole-1,3-dione",-5.262,"[-5.262, -4.979, -4.686, -4.094, -3.407, 0.0, 1.0, 10.0, 16.0]"
3-(3-acetyl-4-ethyl-5-oxo-2H-pyrrol-1-yl)piperidin,-5.259,"[-5.259, -4.786, -4.496, -4.244, -3.743, 0.0, 1.0, 10.0, 16.0]"
"methyl 2-[(1,4-dioxonaphthalen-2-yl)amino]acetate",-5.253,"[-5.253, -5.182, -5.117, -5.066, -4.662, 0.0, 1.0, 10.0, 16.0]"
"3-[3-(1-aminoethenyl)-4-methyl-2,5-dioxopyrrol-1-y",-5.252,"[-5.252, -4.408, -4.105, -3.743, -3.514, 0.0, 1.0, 10.0, 16.0]"
"4-(2-fluorophenyl)piperidine-2,6-dione",-5.246,"[-5.246, -3.938, -3.827, -3.531, 0.0, 1.0, 10.0, 16.0, 42.43]"
"3-(cyclohexen-1-yl)-3-phenylpiperidine-2,6-dione",-5.243,"[-5.243, -2.26, -2.218, -2.167, 0.0, 1.0, 10.0, 16.0]"
"4-(3,4-difluorophenyl)piperidin-2-one",-5.234,"[-5.234, -4.725, -0.539, -0.363, 0.0, 0.058, 1.0, 10.0, 16.0]"
"2-chloro-3-(propan-2-ylamino)naphthalene-1,4-dione",-5.234,"[-5.234, -4.205, -4.023, -3.563, -3.489, 0.0, 1.0, 10.0, 16.0]"
"methyl 2-[(1,4-dioxonaphthalen-2-yl)amino]propanoa",-5.229,"[-5.229, -5.109, -4.911, -4.635, -3.811, 0.0, 1.0, 10.0, 16.0]"
"3-(4-aminophenyl)-3-propylpiperidine-2,6-dione",-5.217,"[-5.217, -4.62, -4.616, -4.566, -4.463, 0.0, 1.0, 10.0, 16.0]"
"2,2,2-tris(4-fluorophenyl)acetamide",-5.21,"[-5.21, -4.937, -4.883, -4.83, -4.824, 0.0, 1.0, 10.0, 16.0]"
"4-[3-(difluoromethyl)phenyl]piperidine-2,6-dione",-5.21,"[-5.21, -5.171, -4.36, -3.437, -3.409, 0.0, 1.0, 10.0, 16.0]"
"N-(2,6-dioxopiperidin-3-yl)benzamide",-5.208,"[-5.208, -4.615, -4.184, -3.845, -3.712, 0.0, 1.0, 10.0, 16.0]"
"3,4-dihydro-2H-isoquinolin-1-one",-5.204,"[-5.204, -5.135, -4.961, -4.249, -3.468, 0.0, 1.0, 10.0, 16.0]"
"3-ethyl-4-(4-fluorophenyl)piperidine-2,6-dione",-5.203,"[-5.203, -0.032, 0.0, 0.831, 0.832, 1.0, 4.332, 10.0, 16.0]"
"2-propylisoindole-1,3-dione",-5.201,"[-5.201, -4.803, -4.539, -4.371, -3.506, 0.0, 1.0, 10.0, 16.0]"
"2-(dipropylamino)naphthalene-1,4-dione",-5.2,"[-5.2, -5.17, -4.641, -4.115, 0.0, 1.0, 10.0, 16.0]"
"2-chloro-3-(dimethylamino)naphthalene-1,4-dione",-5.196,"[-5.196, -5.143, -5.088, -4.292, -4.015, 0.0, 1.0, 10.0, 16.0]"
"2-amino-3-iodonaphthalene-1,4-dione",-5.186,"[-5.186, -4.433, -4.432, -4.427, -4.012, 0.0, 1.0, 10.0, 16.0]"
"N-(3-amino-1,4-dioxonaphthalen-2-yl)-N-propan-2-yl",-5.181,"[-5.181, -4.395, -4.374, -4.312, -4.207, 0.0, 1.0, 10.0, 16.0]"
"2-bromo-3-(methylamino)naphthalene-1,4-dione",-5.17,"[-5.17, -5.099, -5.017, -4.791, -4.43, 0.0, 1.0, 10.0, 16.0]"
"4-(3,4-difluorophenyl)-3-methylpiperidine-2,6-dion",-5.169,"[-5.169, -3.551, -3.022, -0.944, -0.673, 0.0, 1.0, 10.0, 16.0]"
"2-(2-phenylethyl)isoquinoline-1,3,4-trione",-5.165,"[-5.165, -4.095, -3.907, -3.722, -3.592, 0.0, 1.0, 10.0, 16.0]"
"4-(3-chlorophenyl)piperidine-2,6-dione",-5.155,"[-5.155, -5.13, -3.231, -2.764, 0.0, 1.0, 5.99, 10.0, 16.0]"
"2-methyl-3-nitronaphthalene-1,4-dione",-5.146,"[-5.146, -4.906, -4.598, -4.517, -4.384, 0.0, 1.0, 10.0, 16.0]"
"2-[(3R)-3-methyl-2,6-dioxopiperidin-3-yl]isoindole",-5.131,"[-5.131, -2.621, -0.711, -0.015, 0.0, 0.383, 1.0, 10.0, 16.0]"
"(Z)-2-(dimethylamino)-1,4-diphenylbut-2-ene-1,4-di",-5.115,"[-5.115, -5.063, -4.5, -4.352, -4.22, 0.0, 1.0, 10.0, 16.0]"
"N-[2-(3-methyl-2,5-dioxopyrrol-1-yl)ethyl]-2-oxopi",-5.112,"[-5.112, -4.25, -4.087, -4.042, -3.771, 0.0, 1.0, 10.0, 16.0]"
"4-(3-chloro-2-fluorophenyl)piperidine-2,6-dione",-5.11,"[-5.11, -4.148, -2.152, -2.124, -0.007, 0.0, 1.0, 10.0, 16.0]"
"2-(cyclopentylamino)naphthalene-1,4-dione",-5.106,"[-5.106, -4.01, -3.236, -2.337, -1.566, 0.0, 1.0, 10.0, 16.0]"
"(10bS)-7-(trifluoromethyl)-2,3,4,10b-tetrahydro-1H",-5.104,"[-5.104, -4.983, -4.243, -3.726, -3.459, 0.0, 1.0, 10.0, 16.0]"
3-(2-chloro-3-fluoro-4-propan-2-ylphenyl)piperidin,-5.103,"[-5.103, -4.432, -2.106, -0.18, 0.0, 0.375, 1.0, 10.0, 16.0]"
"2,2,2-trifluoro-N-[3-[4-[3-[(2-phenylacetyl)amino]",-5.101,"[-5.101, -4.955, -4.865, -4.683, -4.587, 0.0, 1.0, 10.0, 16.0]"
"4-(2-chlorophenyl)-4-methyl-2,6-dioxopiperidine-3,",-5.099,"[-5.099, -2.199, -1.495, -0.904, -0.641, 0.0, 1.0, 10.0, 16.0]"
"3-propan-2-yl-4-(3,4,5-trifluorophenyl)piperidine-",-5.099,"[-5.099, -0.357, 0.0, 0.753, 1.0, 1.092, 1.912, 10.0, 16.0]"
(2S)-1-(4-benzamidobutanoyl)pyrrolidine-2-carboxam,-5.099,"[-5.099, -5.053, -4.837, -4.743, -4.62, 0.0, 1.0, 10.0, 16.0]"
"7-(trifluoromethyl)-2,3,4,10b-tetrahydro-1H-pyrazi",-5.098,"[-5.098, -4.969, -3.744, -3.509, -3.364, 0.0, 1.0, 10.0, 16.0]"
"(3S)-N-[2-(3-methyl-2,5-dioxopyrrol-1-yl)ethyl]-2-",-5.093,"[-5.093, -4.054, -3.973, -3.94, -3.935, 0.0, 1.0, 10.0, 16.0]"
"N-[3-[(2,6-dioxopiperidin-3-yl)amino]-3-oxopropyl]",-5.092,"[-5.092, -4.941, -4.876, -1.13, 0.0, 1.0, 10.0, 16.0]"
"2-chloro-3-(2-methylpropylamino)naphthalene-1,4-di",-5.092,"[-5.092, -5.051, -4.973, -4.867, -4.8, 0.0, 1.0, 10.0, 16.0]"
"2-(cyclopropylmethylamino)naphthalene-1,4-dione",-5.087,"[-5.087, -4.734, -3.99, -3.966, -3.196, 0.0, 1.0, 10.0, 16.0]"
"4-[4-(bromomethyl)-3-fluorophenyl]piperidine-2,6-d",-5.078,"[-5.078, -2.623, -1.632, -1.037, 0.0, 0.314, 1.0, 10.0, 16.0]"
"2-amino-3-sulfanylnaphthalene-1,4-dione",-5.078,"[-5.078, -4.752, -4.669, -4.337, -4.19, 0.0, 1.0, 10.0, 16.0]"
1-cyclohexyl-3-[2-(3-oxo-1H-isoindol-2-yl)ethyl]th,-5.069,"[-5.069, -4.875, -4.329, -3.545, 0.0, 1.0, 10.0, 16.0, 29.87]"
"2-(cyclobutylmethylamino)naphthalene-1,4-dione",-5.06,"[-5.06, -4.749, -4.745, -4.466, -4.436, 0.0, 1.0, 10.0, 16.0]"
"4-[2-(trifluoromethyl)phenyl]piperidine-2,6-dione",-5.058,"[-5.058, -3.717, -3.319, -2.53, -1.479, 0.0, 1.0, 10.0, 16.0]"
2-(1-acetylpiperidin-4-yl)-3-oxo-1H-isoindole-4-ca,-5.045,"[-5.045, -4.905, -4.224, -4.195, -3.83, 0.0, 1.0, 10.0, 16.0]"
N-[(2S)-3-methyl-1-oxo-1-(2-phenylethylamino)butan,-5.044,"[-5.044, -5.022, -4.584, -4.071, -3.188, 0.0, 1.0, 10.0, 16.0]"
"2-[(2S)-pyrrolidine-2-carbonyl]-2,11-diazatricyclo",-5.044,"[-5.044, -3.468, -2.533, -2.154, 0.0, 0.203, 1.0, 10.0, 16.0]"
"2-[2-[benzyl(ethyl)amino]ethyl]isoindole-1,3-dione",-5.036,"[-5.036, -4.308, -3.939, -3.771, -3.423, 0.0, 1.0, 10.0, 16.0]"
"3-[3-ethenyl-4-[(Z)-2-iodoethenyl]-2,5-dioxopyrrol",-5.035,"[-5.035, -3.339, -3.279, -3.067, -2.085, 0.0, 1.0, 10.0, 16.0]"
4-phenyl-1-prop-2-enoylpiperidine-4-carboxamide,-5.028,"[-5.028, -4.28, -4.238, -4.147, -2.726, 0.0, 1.0, 10.0, 16.0]"
"4-(2,5-difluorophenyl)-3-propylpiperidine-2,6-dion",-5.026,"[-5.026, -3.298, -3.118, 0.0, 0.344, 0.45, 1.0, 10.0, 16.0]"
3-[3-methyl-5-oxo-4-[(Z)-prop-1-enyl]-2H-pyrrol-1-,-5.023,"[-5.023, -3.777, -2.577, -2.408, -2.121, 0.0, 1.0, 10.0, 16.0]"
3-(2-chloro-4-fluoro-5-propan-2-ylphenyl)piperidin,-5.021,"[-5.021, -1.374, -1.208, -0.005, 0.0, 0.134, 1.0, 10.0, 16.0]"
"5-amino-2-(2,6-dioxopiperidin-3-yl)isoindole-1,3-d",-5.019,"[-5.019, -4.946, -2.854, -2.279, -1.988, 0.0, 1.0, 10.0, 16.0]"
"2-amino-3-ethynylnaphthalene-1,4-dione",-5.007,"[-5.007, -4.953, -4.669, -4.556, -4.303, 0.0, 1.0, 10.0, 16.0]"
"[1-(cyclopentylamino)-1-oxobutan-2-yl] 2-(1,3-diox",-5.004,"[-5.004, -4.633, -4.329, -3.88, -3.618, 0.0, 1.0, 10.0, 16.0]"
3-(2-fluoro-5-methyl-4-propan-2-ylphenyl)piperidin,-4.998,"[-4.998, -3.79, -3.771, -3.423, -1.966, 0.0, 1.0, 10.0, 16.0]"
4-(2-fluorophenyl)piperidin-2-one,-4.995,"[-4.995, -4.668, -1.647, -0.411, 0.0, 1.0, 10.0, 11.37, 16.0]"
"4-(2,4,5-trifluorophenyl)piperidine-2,6-dione",-4.993,"[-4.993, -4.595, -3.049, -2.008, -1.234, 0.0, 1.0, 10.0, 16.0]"
"2-(aziridin-1-yl)-3-methylnaphthalene-1,4-dione",-4.974,"[-4.974, -4.173, -4.1, -3.686, -3.58, 0.0, 1.0, 10.0, 16.0]"
"2-(2-cyclopentylethylamino)naphthalene-1,4-dione",-4.973,"[-4.973, -4.422, -4.273, -3.98, -3.684, 0.0, 1.0, 10.0, 16.0]"
"2-(1-morpholin-4-yl-1-oxopropan-2-yl)isoindole-1,3",-4.969,"[-4.969, -4.914, -4.687, -3.724, -3.699, 0.0, 1.0, 10.0, 16.0]"
"3-(5-fluoro-2,4-dimethylphenyl)piperidine-2,6-dion",-4.961,"[-4.961, -4.561, -4.167, -3.391, -2.763, 0.0, 1.0, 10.0, 16.0]"
"2-(pyrrolidine-3-carbonyl)-2,11-diazatricyclo[7.3.",-4.958,"[-4.958, -4.056, -4.025, -2.781, -1.489, 0.0, 1.0, 10.0, 16.0]"
"3-ethyl-4-phenylpiperidine-2,6-dione",-4.952,"[-4.952, -3.063, -1.333, 0.0, 1.0, 1.018, 10.0, 16.0]"
"2-[2-(1-methylpiperidin-4-yl)ethyl]isoindole-1,3-d",-4.949,"[-4.949, -4.859, -4.696, -3.609, -3.534, 0.0, 1.0, 10.0, 16.0]"
"N-[2-(cyclohexen-1-yl)ethyl]-3-(1,3-dioxoisoindol-",-4.934,"[-4.934, -4.686, -4.677, -4.168, -4.092, 0.0, 1.0, 10.0, 16.0]"
2-[(2-methylpropan-2-yl)oxymethylamino]naphthalene,-4.924,"[-4.924, -4.188, -4.092, -3.997, -3.434, 0.0, 1.0, 10.0, 16.0]"
"2-amino-3-piperidin-1-ylnaphthalene-1,4-dione",-4.922,"[-4.922, -2.447, -2.253, -2.035, -1.771, 0.0, 1.0, 10.0, 16.0]"
N-(1-acetylpiperidin-4-yl)benzamide,-4.921,"[-4.921, -4.514, -4.098, -3.763, -3.741, 0.0, 1.0, 10.0, 16.0]"
"4-(3-chloro-5-fluorophenyl)-3-ethylpiperidine-2,6-",-4.918,"[-4.918, -4.094, -3.169, -1.855, 0.0, 1.0, 1.051, 10.0, 16.0]"
"9-phenyl-9-(trifluoromethyl)-3,7-diazabicyclo[3.3.",-4.916,"[-4.916, -4.188, 0.0, 1.0, 4.616, 10.0, 16.0]"
"2-(diethylamino)-3-methylnaphthalene-1,4-dione",-4.914,"[-4.914, -4.867, -4.731, -4.715, -4.51, 0.0, 1.0, 10.0, 16.0]"
"3-[(1-butan-2-yl-2,5-dioxopyrrolidin-3-yl)amino]-1",-4.907,"[-4.907, -4.78, -4.677, -4.442, -4.33, 0.0, 1.0, 10.0, 16.0]"
"3-[(1-butan-2-yl-2,5-dioxopyrrolidin-3-yl)amino]pi",-4.904,"[-4.904, -4.769, -4.678, -4.517, -4.366, 0.0, 1.0, 10.0, 16.0]"
3-(2-chloro-5-fluoro-4-propan-2-ylphenyl)piperidin,-4.897,"[-4.897, -2.535, -1.274, -1.141, -0.519, 0.0, 1.0, 10.0, 16.0]"
"(3R)-3-(4-bromophenyl)-3-fluoropiperidine-2,6-dion",-4.897,"[-4.897, -4.552, -4.142, -3.526, -2.213, 0.0, 1.0, 10.0, 16.0]"
"2-(butan-2-ylamino)-3-chloronaphthalene-1,4-dione",-4.895,"[-4.895, -4.248, -3.703, -3.682, -3.64, 0.0, 1.0, 10.0, 16.0]"
"2-(cyclohexylamino)naphthalene-1,4-dione",-4.887,"[-4.887, -3.352, -2.304, -2.157, -1.709, 0.0, 1.0, 10.0, 16.0]"
"N-(2,6-dioxopiperidin-3-yl)-3-methylbut-2-enamide",-4.883,"[-4.883, -4.855, -4.303, -4.111, -3.984, 0.0, 1.0, 10.0, 16.0]"
4-(4-fluorophenyl)-3-(oxomethylidene)piperidin-2-o,-4.871,"[-4.871, -4.558, -4.044, -1.308, -1.06, 0.0, 1.0, 10.0, 16.0]"
"3-(4-tert-butyl-2-fluorophenyl)piperidine-2,6-dion",-4.868,"[-4.868, -3.707, -2.03, -0.883, -0.828, 0.0, 1.0, 10.0, 16.0]"
"2-(3,3-dimethylbutylamino)naphthalene-1,4-dione",-4.866,"[-4.866, -3.837, 0.0, 1.0, 3.592, 7.693, 10.0, 16.0, 25.97]"
"2-[4-(azepan-1-yl)-4-oxobutyl]isoindole-1,3-dione",-4.865,"[-4.865, -3.81, -3.526, -2.818, -2.496, 0.0, 1.0, 10.0, 16.0]"
3-(2-chloro-6-fluoro-4-propan-2-ylphenyl)piperidin,-4.858,"[-4.858, -2.533, -1.846, -1.139, -0.749, 0.0, 1.0, 10.0, 16.0]"
"N-[1,4-dioxo-3-(prop-2-enylamino)naphthalen-2-yl]-",-4.853,"[-4.853, -3.044, -2.991, -2.977, -1.384, 0.0, 1.0, 10.0, 16.0]"
(3Z)-3-benzylideneisoindol-1-one,-4.851,"[-4.851, -4.482, -4.198, -3.236, -3.187, 0.0, 1.0, 10.0, 16.0]"
2-[[(6-ethyl-5-methyl-2-oxo-1H-pyridin-3-yl)amino],-4.851,"[-4.851, -4.333, -4.061, -3.95, -3.769, 0.0, 1.0, 10.0, 16.0]"
"4-(4-fluoro-2-methylphenyl)piperidine-2,6-dione",-4.85,"[-4.85, -4.518, -4.434, -3.682, -3.385, 0.0, 1.0, 10.0, 16.0]"
"(10bR)-9-ethenyl-7-(trifluoromethyl)-2,3,4,10b-tet",-4.848,"[-4.848, -2.972, -2.93, -2.881, -2.853, 0.0, 1.0, 10.0, 16.0]"
[2-(aminomethyl)-1-phenylcyclopropyl]-piperidin-1-,-4.843,"[-4.843, -4.15, -3.868, -3.317, -3.182, 0.0, 1.0, 10.0, 16.0]"
"2-amino-3-methylsulfanylnaphthalene-1,4-dione",-4.842,"[-4.842, -4.81, -4.746, -3.914, -3.894, 0.0, 1.0, 10.0, 16.0]"
"4-(5-fluoro-2-methylphenyl)piperidine-2,6-dione",-4.84,"[-4.84, -4.721, -4.251, -4.132, -2.772, 0.0, 1.0, 10.0, 16.0]"
2-[4-[3-(trifluoromethyl)phenyl]piperidin-4-yl]ace,-4.837,"[-4.837, -4.508, -4.44, -4.307, -3.883, 0.0, 1.0, 10.0, 16.0]"
"4-(2-chloro-4-fluorophenyl)-4-methylpiperidine-2,6",-4.823,"[-4.823, -4.441, -4.364, -4.085, -3.854, 0.0, 1.0, 10.0, 16.0]"
3-[4-ethenyl-3-(2-methylprop-1-enyl)-5-oxo-2H-pyrr,-4.821,"[-4.821, -4.087, -3.974, -3.406, -2.752, 0.0, 1.0, 10.0, 16.0]"
"3-(4-bromophenyl)-3-fluoropiperidine-2,6-dione",-4.821,"[-4.821, -4.521, -4.075, -3.103, -2.672, 0.0, 1.0, 10.0, 16.0]"
N-(cyclobutylmethyl)-N-[(3S)-pyrrolidin-3-yl]-2-(t,-4.814,"[-4.814, -4.353, -4.351, -3.42, -2.974, 0.0, 1.0, 10.0, 16.0]"
"4-(3-chloro-4-fluorophenyl)-3-methylpiperidine-2,6",-4.811,"[-4.811, -4.604, -2.6, -0.195, 0.0, 1.0, 10.0, 16.0, 51.01]"
"3-[(4-iodophenyl)methyl]-1-methylpiperidine-2,6-di",-4.807,"[-4.807, -4.492, -3.84, -3.503, -3.226, 0.0, 1.0, 10.0, 16.0]"
(3S)-3-(6-fluoro-2-methyl-3-propan-2-ylphenyl)pipe,-4.8,"[-4.8, -3.023, -2.919, -1.49, -0.077, 0.0, 1.0, 10.0, 16.0]"
"2-amino-3-(4-fluorophenyl)naphthalene-1,4-dione",-4.8,"[-4.8, -4.398, -3.204, -2.358, -2.203, 0.0, 1.0, 10.0, 16.0]"
"(1S,5R)-1-[2-fluoro-4-(trifluoromethyl)phenyl]-3-a",-4.793,"[-4.793, -4.722, -3.114, -2.444, -2.0, 0.0, 1.0, 10.0, 16.0]"
2-[3-[(5-ethyl-6-methyl-2-oxo-1H-pyridin-3-yl)amin,-4.791,"[-4.791, -3.522, -1.655, -1.401, -0.928, 0.0, 1.0, 10.0, 16.0]"
"2-(azetidin-3-ylidene)-N-(2,6-dioxopiperidin-3-yl)",-4.786,"[-4.786, -4.259, -4.222, -4.095, -4.006, 0.0, 1.0, 10.0, 16.0]"
"4-(2,5-difluorophenyl)piperidine-2,6-dione",-4.78,"[-4.78, -4.349, -4.236, -3.887, -3.703, 0.0, 1.0, 10.0, 16.0]"
N-(2-methylbutan-2-yl)-2-(4-methylphenyl)acetamide,-4.77,"[-4.77, -4.354, -4.332, -4.154, -4.108, 0.0, 1.0, 10.0, 16.0]"
"3-[4-(2-cyclohexylethyl)-2,6-difluorophenyl]piperi",-4.768,"[-4.768, -2.761, -1.192, -1.189, 0.0, 1.0, 10.0, 16.0, 19.41]"
"2-(1,3-dioxoisoindol-2-yl)-N-phenylacetamide",-4.767,"[-4.767, -4.754, -3.207, -2.702, -2.681, 0.0, 1.0, 10.0, 16.0]"
"2-chloro-3-(2-phenylethylamino)naphthalene-1,4-dio",-4.761,"[-4.761, -4.446, -3.913, -3.883, 0.0, 1.0, 10.0, 16.0, 24.88]"
3-(3-tert-butyl-2-chloro-6-fluorophenyl)piperidine,-4.743,"[-4.743, -2.984, -2.144, -2.032, -1.42, 0.0, 1.0, 10.0, 16.0]"
3-[[1-(3-methylbut-2-enyl)piperidin-4-yl]amino]pip,-4.739,"[-4.739, -4.571, -3.977, -3.802, -3.713, 0.0, 1.0, 10.0, 16.0]"
"2-(4-methylpentan-2-ylamino)naphthalene-1,4-dione",-4.732,"[-4.732, -4.276, -3.973, -3.955, -3.585, 0.0, 1.0, 10.0, 16.0]"
"2-[2-(dimethylamino)ethylamino]naphthalene-1,4-dio",-4.726,"[-4.726, -4.545, -4.501, -4.492, -4.481, 0.0, 1.0, 10.0, 16.0]"
3-methyl-1-[2-(piperazine-1-carbonyl)pyrrolidin-1-,-4.716,"[-4.716, -4.484, -3.308, -3.193, -2.719, 0.0, 1.0, 10.0, 16.0]"
"3-methyl-4-phenylpiperidine-2,6-dione",-4.707,"[-4.707, -3.622, -3.075, -1.406, -1.15, 0.0, 1.0, 10.0, 16.0]"
"4-(2,4-difluorophenyl)piperidin-2-one",-4.705,"[-4.705, -2.507, 0.0, 0.549, 1.0, 1.245, 10.0, 16.0, 20.2]"
"2-amino-3-[(E)-2-phenylethenyl]naphthalene-1,4-dio",-4.691,"[-4.691, -1.747, -0.766, -0.648, 0.0, 0.689, 1.0, 10.0, 16.0]"
"2-amino-3-(cyclohexylmethyl)naphthalene-1,4-dione",-4.688,"[-4.688, -4.265, -3.787, -3.176, -3.156, 0.0, 1.0, 10.0, 16.0]"
"2-(propan-2-ylamino)naphthalene-1,4-dione",-4.687,"[-4.687, -4.307, -3.901, -3.837, -3.769, 0.0, 1.0, 10.0, 16.0]"
2-[3-(3-aminopropylamino)propylamino]-3-methylnaph,-4.681,"[-4.681, -3.918, -3.859, -3.596, -3.513, 0.0, 1.0, 10.0, 16.0]"
"1,3-dihydrobenzo[f]indole-2,4,9-trione",-4.677,"[-4.677, -3.508, -0.789, -0.195, 0.0, 0.309, 1.0, 10.0, 16.0]"
"9-(2,2,2-trifluoro-1-phenylethyl)-3,7-diazabicyclo",-4.674,"[-4.674, -3.71, -3.568, -3.073, -2.958, 0.0, 1.0, 10.0, 16.0]"
"2-[6-(benzylamino)hexyl]isoindole-1,3-dione",-4.669,"[-4.669, -4.019, -3.163, -2.262, -2.239, 0.0, 1.0, 10.0, 16.0]"
"4-[(4-fluorophenyl)methyl]-4-methylpiperidine-2,6-",-4.666,"[-4.666, -4.386, -4.182, -3.335, -3.087, 0.0, 1.0, 10.0, 16.0]"
